Disease	DiseaseName	100-33-4	100-51-6	100-55-0	100-92-5	10028-15-6	100427-26-7	10043-01-3	10043-52-4	100438-92-4	100929-53-1	101-20-2	101-26-8	101-77-9	10102-17-7	10102-18-8	10102-43-9	10118-90-8	101526-62-9	10236-47-2	10238-21-8	102394-31-0	102492-19-3	102575-24-6	102671-35-2	102676-47-1	103-90-2	103060-53-3	103745-39-7	103775-10-6	103882-84-4	103961-78-0	104-06-3	104-46-1	10405-02-4	104051-20-9	104594-70-9	104606-13-5	104713-75-9	104777-68-6	105182-45-4	105394-80-7	10540-29-1	105618-26-6	105637-50-1	105816-04-4	10596-23-3	105979-17-7	106-23-0	106266-06-2	106392-12-5	1066-17-7	106650-56-0	106791-40-6	107-35-7	107-43-7	107-92-6	107189-96-8	1076-38-6	107753-78-6	107767-55-5	108778-82-1	108935-64-4	109376-83-2	109581-93-3	110-85-0	11000-17-2	11003-38-6	110221-44-8	11032-41-0	11032-49-8	11056-06-7	110703-94-1	111-02-4	111011-53-1	111025-46-8	11103-57-4	11103-72-3	11113-50-1	11141-17-6	111466-41-2	111659-76-8	112-24-3	112811-59-3	112966-96-8	113-15-5	113-79-1	1131-64-2	1134-47-0	1135-24-6	113558-89-7	113759-50-5	113775-47-6	114-07-8	114-86-3	114-90-9	114471-18-0	114776-28-2	114798-26-4	115-79-7	115039-00-4	115066-14-3	115256-11-6	116644-53-2	117-37-3	117-39-5	117-81-7	117-89-5	118-34-3	118-42-3	118414-82-7	1191-50-0	1191-85-1	119413-55-7	119615-63-3	119637-67-1	1199-18-4	120008-53-9	120011-70-3	120210-48-2	120280-37-7	120608-46-0	12192-57-3	122-09-8	12244-57-4	123653-11-2	124-87-8	124-94-7	125-28-0	125-29-1	125-71-3	125-73-5	125-84-8	125068-43-1	125068-54-4	125651-31-2	126-07-8	126602-89-9	127-07-1	127-31-1	127-33-3	127-40-2	127373-66-4	127420-24-0	127657-42-5	12794-10-4	128-13-2	128-37-0	128-62-1	128270-60-0	129-03-3	129-20-4	129652-42-2	130061-81-3	13010-47-4	130308-48-4	130350-52-6	13042-18-7	130603-71-3	131741-08-7	131860-33-8	132-22-9	132051-67-3	132203-70-4	1327-53-3	13270-61-6	132880-11-6	13292-46-1	133-67-5	133360-41-5	133652-38-7	13379-86-7	13392-18-2	13392-28-4	134186-26-8	134431-49-5	135-07-9	13523-86-9	135467-92-4	135472-91-2	13551-87-6	135689-23-5	136087-85-9	13655-52-2	13699-48-4	137-58-6	13768-07-5	138330-18-4	13838-16-9	138381-45-0	138402-11-6	138605-00-2	138866-14-5	139051-27-7	13909-09-6	1391-73-7	139298-40-1	139481-59-7	13956-29-1	1397-89-3	139890-68-9	1400-61-9	1404-04-2	1404-90-6	1406-16-2	1406-18-4	140703-51-1	14124-50-6	14152-28-4	141732-76-5	141874-20-6	142-71-2	142375-60-8	14293-44-8	14325-03-2	143494-72-8	143578-51-2	144-55-8	1449-05-4	145040-37-5	146-14-5	146-22-5	146-48-5	146-77-0	14636-12-5	146613-90-3	147-52-4	147-94-4	147511-69-1	147536-97-8	14769-73-4	148-82-3	14838-15-4	148498-78-6	148589-13-3	149-91-7	1491-59-4	149888-94-8	14992-62-2	150-86-7	150378-17-9	150683-30-0	15078-28-1	150863-82-4	151-67-7	152-62-5	152-72-7	153-18-4	153042-42-3	153049-49-1	15307-86-5	154-17-6	154-21-2	154-23-4	154-93-8	154116-31-1	154447-36-6	155-09-9	1553-41-9	156001-18-2	15662-33-6	15663-27-1	15676-16-1	15686-51-8	15686-71-2	15687-27-1	15687-41-9	157044-21-8	15826-37-6	158681-13-1	15879-93-3	158966-92-8	16009-13-5	16051-77-7	1617-53-4	16170-76-6	162011-83-8	1622-61-3	1622-62-4	162542-90-7	16291-96-6	163042-96-4	163251-41-0	16330-92-0	16590-41-3	16662-47-8	16679-58-6	1668-19-5	16721-80-5	167256-08-8	16837-52-8	16858-02-9	169939-94-0	170449-18-0	17230-88-5	17298-37-2	1746-01-6	17479-19-5	17560-51-9	17575-22-3	17617-23-1	17692-31-8	17780-72-2	17902-23-7	17912-87-7	1812-30-2	1821-12-1	18323-44-9	18559-94-9	19044-88-3	19202-36-9	19216-56-9	19356-17-3	19395-87-0	1948-33-0	1951-25-3	1953-02-2	19545-26-7	19767-45-4	19794-93-5	19895-95-5	2022-85-7	202409-33-4	20449-79-0	2050-87-5	20537-88-6	20594-83-6	2078-54-8	20830-75-5	20830-81-3	2086-83-1	21019-30-7	21187-98-4	213252-19-8	21416-87-5	21593-77-1	21626-89-1	21637-25-2	2165-19-7	21650-02-2	21679-14-1	21784-30-5	2180-92-9	21829-25-4	21888-98-2	2197-37-7	219989-84-1	2207-50-3	22071-15-4	2211-57-6	22131-79-9	22204-53-1	22232-54-8	22232-71-9	2226-96-2	22427-39-0	22494-42-4	2259-96-3	22664-55-7	22668-01-5	22839-47-0	22888-70-6	22910-60-7	22916-47-8	22950-29-4	23031-25-6	23094-69-1	23110-15-8	23155-02-4	23180-57-6	23210-56-2	23214-92-8	23284-25-5	23288-49-5	23444-65-7	23476-83-7	2353-33-5	23593-75-1	23651-95-8	2387-59-9	2409-55-4	24280-93-1	2465-59-0	24697-74-3	247257-48-3	25013-16-5	25104-18-1	25167-62-8	25614-03-3	25683-71-0	25717-80-0	25769-03-3	25812-30-0	25953-19-9	2609-46-3	26171-23-3	26652-09-5	26675-46-7	26787-78-0	26807-65-8	26839-75-8	26844-12-2	27203-92-5	27469-53-0	27737-38-8	27848-84-6	2786-08-5	2809-21-4	28109-92-4	28125-87-3	28197-69-5	28395-03-1	28441-98-7	28657-80-9	28797-61-7	28911-01-5	289499-45-2	28981-97-7	29091-05-2	29094-61-9	29106-49-8	29110-47-2	29122-68-7	29199-61-9	2920-86-7	2921-57-5	29342-05-0	29347-89-5	298-46-4	298-57-7	298-81-7	299-28-5	299-42-3	300-62-9	30103-44-7	302-79-4	30286-75-0	3031-94-5	30392-40-6	304-55-2	305-01-1	305-03-3	305-84-0	30516-87-1	306-40-1	306-60-5	30652-11-0	30685-43-9	3094-09-5	3098-60-0	311-45-5	312-45-8	312-48-1	31363-74-3	31428-61-2	315-30-0	31610-87-4	317-34-0	3176-03-2	31793-07-4	31828-71-4	31842-01-0	31879-05-7	31883-05-3	320-67-2	321-64-2	322-35-0	322-79-2	32222-06-3	32358-83-1	3239-44-9	32619-42-4	327-97-9	32795-44-1	32986-56-4	32988-50-4	331-39-5	33100-27-5	3317-61-1	33178-86-8	33419-42-0	3376-24-7	34031-32-8	3416-24-8	34273-10-4	34368-04-2	34444-01-4	34522-38-8	34580-13-7	346-18-9	34645-84-6	34661-85-3	34839-70-8	34919-98-7	35080-11-6	35115-60-7	35121-78-9	35231-36-8	35354-74-6	3562-84-3	357-57-3	3575-80-2	35795-16-5	359-83-1	360-70-3	36062-04-1	362-07-2	363-24-6	36304-82-2	36322-90-4	36357-77-4	36396-99-3	364-62-5	364-98-7	36507-48-9	36791-04-5	3681-99-0	36894-69-6	372-66-7	37229-16-6	37270-89-6	37350-58-6	3737-09-5	37517-28-5	37517-30-9	37612-09-2	37640-71-4	37762-06-4	3778-73-2	378-44-9	38103-61-6	38194-50-2	38304-91-5	38647-11-9	38673-38-0	38677-81-5	38748-32-2	38821-49-7	390-28-3	390-64-7	3930-20-9	39325-01-4	39424-54-9	395-28-8	39562-70-4	39563-28-5	396-01-0	3964-81-6	39715-02-1	40180-04-9	401925-43-7	40391-99-9	404-86-4	40580-59-4	406-90-6	41078-02-8	41294-56-8	41340-25-4	4138-96-9	41570-61-0	41575-94-4	41658-78-0	41708-72-9	41859-67-0	420-04-2	4205-90-7	42200-33-9	42399-41-7	42471-28-3	42553-65-1	42794-63-8	42794-76-3	4291-63-8	42924-53-8	431-89-0	4317-14-0	4339-71-3	434-13-9	4342-03-4	435-97-2	4360-12-7	4368-28-9	437-38-7	438-60-8	439-14-5	4419-39-0	442-51-3	443-48-1	4449-51-8	446-72-0	446-86-6	458-24-2	458-37-7	46464-11-3	465-65-6	4670-05-7	470-82-6	47082-97-3	471-05-6	471-34-1	472-15-1	472-61-7	4721-07-7	474-25-9	4759-48-2	476-28-8	476-66-4	4773-96-0	479-18-5	480-40-0	480-41-1	480449-70-5	481-53-8	48144-44-1	482-44-0	484-12-8	484-20-8	484-23-1	4843-98-5	485-49-4	486-12-4	486-66-8	488-69-7	489-32-7	490-79-9	490-91-5	491-67-8	491-70-3	49562-28-9	497-23-4	49776-64-9	498-02-2	50-02-2	50-06-6	50-07-7	50-18-0	50-22-6	50-23-7	50-24-8	50-27-1	50-28-2	50-33-9	50-35-1	50-36-2	50-47-5	50-48-6	50-52-2	50-53-3	50-55-5	50-60-2	50-63-5	50-65-7	50-78-2	50-81-7	50-91-9	50-99-7	5003-48-5	5011-34-7	50370-12-2	504-24-5	5051-62-7	5054-57-9	50588-47-1	50608-63-4	50643-33-9	50679-08-8	5072-26-4	50773-42-7	508-02-1	50808-49-6	50892-23-4	5090-36-8	50906-56-4	50925-79-6	51-06-9	51-21-8	51-41-2	51-43-4	51-45-6	51-52-5	51-55-8	51-61-6	51-71-8	51-79-6	51-84-3	510-30-5	5104-49-4	511-12-6	5119-48-2	512-04-9	51333-22-3	514-36-3	5142-23-4	51481-10-8	51481-61-9	515-69-5	51781-06-7	518-34-3	518-82-1	51803-78-2	52-01-7	52-24-4	52-53-9	52-62-0	52-67-5	52-86-8	520-18-3	520-26-3	520-27-4	520-33-2	520-36-5	520-85-4	522-17-8	52232-67-4	52286-59-6	523-87-5	524-17-4	52468-60-7	52485-79-7	525-66-6	5250-39-5	526-36-3	526-95-4	52670-65-2	52705-93-8	528-43-8	528-74-5	529-44-2	53-03-2	53-43-0	53-86-1	530-59-6	530-78-9	5300-03-8	53003-10-4	53123-88-9	53179-13-8	532-11-6	53209-27-1	53230-10-7	53267-01-9	53296-10-9	533-31-3	535-83-1	536-21-0	536-33-4	53643-48-4	53902-12-8	53994-73-3	54-05-7	54-31-9	54-32-0	54-36-4	54-49-9	54-80-8	54-85-3	54-92-2	54063-29-5	54063-53-5	54143-55-4	54187-04-1	545-47-1	5471-51-2	54739-18-3	54749-90-5	548-73-2	54852-85-6	5490-27-7	54910-89-3	55-63-0	55-65-2	55-73-2	55079-83-9	5508-58-7	55142-85-3	552-58-9	55300-29-3	554-57-4	555-30-6	555-57-7	55869-99-3	55985-32-5	56-12-2	56-25-7	56-53-1	56-54-2	56-65-5	56-75-7	56180-94-0	56211-40-6	5630-11-5	56305-04-5	5638-76-6	564-25-0	56420-45-2	568-73-0	56832-47-4	56980-93-9	57-27-2	57-41-0	57-42-1	57-47-6	57-63-6	57-66-9	57-83-0	57-92-1	57-95-4	57-96-5	57010-31-8	5714-76-1	57568-80-6	577-85-5	57808-66-9	57987-77-6	58-00-4	58-05-9	58-08-2	58-14-0	58-22-0	58-27-5	58-32-2	58-46-8	58-54-8	58-55-9	58-61-7	58-63-9	58-73-1	58-74-2	58-93-5	58-94-6	58409-59-9	58479-68-8	58581-89-8	586-06-1	58694-52-3	58880-19-6	59-01-8	59-02-9	59-05-2	59-30-3	59-39-2	59-41-6	59-42-7	59-43-8	59-46-1	59-52-9	59-63-2	59-66-5	59-87-0	59-96-1	59-98-3	59-99-4	59122-46-2	59170-23-9	592-88-1	59467-70-8	5956-87-6	596-51-0	59729-33-8	59804-37-4	59864-04-9	59865-13-3	59870-68-7	599-79-1	60-23-1	60-26-4	60-38-8	60-40-2	60-54-8	60-56-0	60-92-4	600-76-0	60203-57-8	60205-81-4	603-00-9	604-59-1	6051-87-2	60719-84-8	60940-34-3	61-32-5	61-33-6	61-68-7	61-73-4	61-75-6	61-82-5	61036-62-2	611-59-6	6130-64-9	61361-72-6	61413-54-5	6147-11-1	61477-94-9	61477-96-1	616-68-2	616-91-1	617-35-6	61742-10-7	62-46-4	62-51-1	62078-98-2	624-00-0	624-15-7	62571-86-2	6267-02-3	63-75-2	630-08-0	630-60-4	632-85-9	63527-52-6	63590-64-7	636-54-4	63631-40-3	63659-18-7	63675-72-9	63676-25-5	637-07-0	64-17-5	64-77-7	64-85-7	64-86-8	64019-03-0	64241-34-5	643-22-1	644-62-2	645-88-5	6452-71-7	64544-07-6	64706-54-3	6493-05-6	65-49-6	65002-17-7	65141-46-0	65277-42-1	65321-41-7	65646-68-6	657-24-9	65914-17-2	66-22-8	66-76-2	66-79-5	66085-59-4	66104-22-1	6621-47-2	66264-77-5	66376-36-1	66722-44-9	6673-35-4	66778-36-7	67-68-5	67-97-0	67198-13-4	67227-56-9	6724-53-4	67287-49-4	67339-62-2	6740-88-1	6754-58-1	68-19-9	68-35-9	68-41-7	68-91-7	68373-14-8	68379-02-2	68529-45-3	68693-11-8	6874-80-2	68844-77-9	6899-10-1	69-43-2	69-53-4	69-65-8	69-72-7	69-93-2	69010-88-4	6903-79-3	69049-73-6	6917-35-7	69267-68-1	6957-27-3	69655-05-6	69659-80-9	69712-56-7	69739-16-8	69806-34-4	6990-06-3	69975-86-6	6998-60-3	70-18-8	70-22-4	70-51-9	700-06-1	70288-86-7	70369-47-0	70458-92-3	70649-54-6	709-55-7	71-58-9	71-63-6	71125-38-7	71195-58-9	71320-77-9	71486-22-1	71771-90-9	7184-60-3	7187-62-4	71963-77-4	72-17-3	72-69-5	72332-33-3	7235-40-7	72509-76-3	72559-06-9	72583-92-7	7261-97-4	72679-47-1	72795-19-8	72956-09-3	73-31-4	73-48-3	73168-24-8	73232-50-5	73384-59-5	73384-60-8	738-70-5	73963-72-1	74-55-5	74011-58-8	74050-98-9	74135-04-9	74150-27-9	74191-85-8	742-20-1	7439-93-2	7439-95-4	7439-97-6	7440-09-7	7440-23-5	7440-33-7	7440-42-8	7440-47-3	7440-50-8	7440-57-5	7440-66-6	7440-70-2	74431-23-5	74469-00-4	7447-40-7	7447-41-8	745-65-3	74517-78-5	747-45-5	74772-77-3	7487-88-9	7488-70-2	74913-18-1	752-61-4	75330-75-5	7553-56-2	75695-93-1	75706-12-6	75847-73-3	76-22-2	76-25-5	76-38-0	76-41-5	76-57-3	76-74-4	76-75-5	76144-81-5	76252-06-7	7646-79-9	76497-13-7	76610-84-9	768-94-5	7681-93-8	76824-35-6	7683-59-2	7697-37-2	77-36-1	77-52-1	7701-62-4	77086-22-7	7728-40-7	77671-31-9	7772-99-8	7780-20-3	7782-44-7	7782-49-2	7783-06-4	7786-30-3	77862-92-1	78-11-5	78-30-8	78110-38-0	78218-09-4	78272-90-9	78415-72-2	78439-06-2	78664-73-0	78755-81-4	78919-13-8	78950-78-4	79-17-4	79-19-6	79350-37-1	79498-31-0	79617-96-2	79660-72-3	797-63-7	79794-75-5	79821-50-4	79902-63-9	79944-58-4	80-05-7	80-08-0	80-12-6	80-77-3	8001-22-7	8001-23-8	8001-26-1	8001-69-2	80012-43-7	80125-14-0	80206-91-3	8029-82-1	804-10-4	8056-51-7	8064-12-8	8064-90-2	8067-59-2	80755-51-7	80876-01-3	81-81-2	81093-37-0	81103-11-9	81443-73-4	81732-65-2	81801-12-9	81840-15-5	82258-36-4	82419-36-1	82571-53-7	82586-55-8	82619-04-3	82768-85-2	82824-01-9	82834-16-0	83-12-5	83-43-2	83-79-4	83-86-3	83-89-6	83150-76-9	83200-10-6	83435-67-0	83513-48-8	83647-97-6	83688-84-0	83843-49-6	83881-51-0	83905-01-5	83915-83-7	84057-94-3	84371-65-3	846-49-1	846-50-4	84611-23-4	84625-61-6	84680-54-6	84957-29-9	85-87-0	850140-72-6	85136-71-6	85175-67-3	85371-64-8	85666-17-7	85721-33-1	86-04-4	86-54-4	860-79-7	86073-85-0	86386-73-4	865-21-4	86541-75-5	86780-90-7	86819-20-7	87-08-1	87-33-2	87269-97-4	87333-19-5	87687-70-5	87721-62-8	88-14-2	88040-23-7	88069-49-2	88107-10-2	88150-42-9	88430-50-6	89-25-8	89-83-8	89197-32-0	89226-50-6	89371-37-9	89747-91-1	89796-99-6	90-39-1	90-47-1	90-82-4	90-84-6	90-89-1	9004-54-0	9005-49-6	9005-53-2	9005-80-5	9007-92-5	9009-62-5	9011-04-5	9015-56-9	90520-42-6	9072-19-9	908-54-3	9088-01-1	91-20-3	91-64-5	91-80-5	91161-71-6	91403-55-3	92-13-7	92077-78-6	92891-93-5	93-14-1	93-35-6	93390-81-9	93957-54-1	94-07-5	94-20-2	94-41-7	94015-53-9	94470-67-4	94497-51-5	94899-83-9	94936-90-0	94985-29-2	95153-31-4	95508-61-5	957-56-2	95975-55-6	96036-03-2	961-29-5	961-45-5	96118-75-1	96436-73-6	96513-83-6	96829-58-2	96914-40-8	97-53-0	97-77-8	97240-79-4	97322-87-7	976-71-6	98-92-0	98-96-4	98048-97-6	98206-10-1	98299-61-7	98326-33-1	989-51-5	98983-21-2	99-66-1	99592-32-2	99614-02-5	99796-69-7
D000196	Actinomycosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D000787	Angina Pectoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
