threshold	branching_factor	n_clusters	Silhouette_score	Davies-Bouldin_score	Calinski-Harabasz_score	min(cluster_size)	max(cluster_size)	mean(cluster_size)	median(cluster_size)
0.1	5	20	0.318	1.503	129.277	8	373	63.55	32.5
0.1	5	40	0.381	1.395	103.815	1	231	31.775	16.5
0.1	5	60	0.429	1.262	92.822	1	212	21.183	9.5
0.1	5	80	0.473	1.207	92.86	1	198	15.887	7.0
0.1	5	100	0.505	1.139	90.794	1	156	12.71	5.5
0.1	5	120	0.523	1.061	88.042	1	154	10.592	4.0
0.1	5	140	0.531	0.988	85.289	1	154	9.079	4.0
0.1	5	160	0.548	0.943	86.905	1	152	7.944	3.0
0.1	5	180	0.546	0.868	85.523	1	152	7.061	3.0
0.1	5	200	0.546	0.805	86.13	1	152	6.355	2.0
0.1	5	220	0.551	0.733	87.722	1	152	5.777	2.0
0.1	5	240	0.556	0.705	92.165	1	151	5.296	2.0
0.1	5	260	0.557	0.642	96.402	1	149	4.888	2.0
0.1	5	280	0.555	0.584	101.664	1	149	4.539	1.0
0.1	5	300	0.558	0.546	109.159	1	146	4.237	1.0
0.1	5	320	0.561	0.5	117.178	1	146	3.972	1.0
0.1	5	340	0.568	0.462	130.106	1	146	3.738	1.0
0.1	5	360	0.572	0.413	141.804	1	146	3.531	1.0
0.1	5	380	0.573	0.375	161.75	1	143	3.345	1.0
0.1	5	400	0.574	0.34	181.59	1	143	3.178	1.0
0.1	5	420	0.584	0.319	218.318	1	141	3.026	1.0
0.1	5	440	0.592	0.276	276.315	1	141	2.889	1.0
0.1	5	460	0.603	0.253	383.827	1	132	2.763	1.0
0.1	5	480	0.605	0.213	483.863	1	132	2.648	1.0
0.1	5	500	0.613	0.249	703.099	1	125	2.542	1.0
0.1	5	520	0.613	0.234	919.379	1	125	2.444	1.0
0.1	5	540	0.624	0.264	1626.174	1	125	2.362	1.0
0.1	5	560	0.624	0.264	1626.174	1	125	2.362	1.0
0.1	5	580	0.624	0.264	1626.174	1	125	2.362	1.0
0.1	5	600	0.624	0.264	1626.174	1	125	2.362	1.0
0.1	6	20	0.284	1.622	122.858	8	303	63.55	36.0
0.1	6	40	0.364	1.362	98.54	1	267	31.775	13.5
0.1	6	60	0.424	1.316	90.108	1	191	21.183	9.5
0.1	6	80	0.471	1.207	93.309	1	174	15.887	7.0
0.1	6	100	0.498	1.131	90.472	1	157	12.71	5.0
0.1	6	120	0.505	1.096	86.893	1	155	10.592	4.0
0.1	6	140	0.521	1.006	85.49	1	153	9.079	3.0
0.1	6	160	0.522	0.915	82.678	1	153	7.944	3.0
0.1	6	180	0.532	0.867	83.285	1	153	7.061	2.0
0.1	6	200	0.535	0.79	84.407	1	153	6.355	2.0
0.1	6	220	0.543	0.717	87.038	1	150	5.777	2.0
0.1	6	240	0.55	0.683	92.009	1	150	5.296	2.0
0.1	6	260	0.553	0.632	96.481	1	148	4.888	2.0
0.1	6	280	0.556	0.585	103.011	1	145	4.539	1.0
0.1	6	300	0.562	0.548	111.634	1	145	4.237	1.0
0.1	6	320	0.567	0.499	120.037	1	145	3.972	1.0
0.1	6	340	0.571	0.452	131.042	1	145	3.738	1.0
0.1	6	360	0.568	0.396	143.344	1	142	3.531	1.0
0.1	6	380	0.573	0.368	160.928	1	139	3.345	1.0
0.1	6	400	0.575	0.321	180.017	1	139	3.178	1.0
0.1	6	420	0.573	0.296	203.277	1	139	3.026	1.0
0.1	6	440	0.581	0.274	247.917	1	139	2.889	1.0
0.1	6	460	0.594	0.242	360.643	1	130	2.763	1.0
0.1	6	480	0.596	0.206	452.996	1	129	2.648	1.0
0.1	6	500	0.608	0.178	643.677	1	129	2.542	1.0
0.1	6	520	0.612	0.188	853.353	1	125	2.449	1.0
0.1	6	540	0.617	0.226	1071.241	1	125	2.412	1.0
0.1	6	560	0.617	0.226	1071.241	1	125	2.412	1.0
0.1	6	580	0.617	0.226	1071.241	1	125	2.412	1.0
0.1	6	600	0.617	0.226	1071.241	1	125	2.412	1.0
0.1	7	20	0.322	1.366	127.184	8	387	63.55	30.0
0.1	7	40	0.377	1.383	102.621	1	254	31.775	15.0
0.1	7	60	0.421	1.295	89.812	1	212	21.183	8.0
0.1	7	80	0.459	1.197	88.423	1	202	15.887	6.5
0.1	7	100	0.474	1.149	85.408	1	181	12.71	5.0
0.1	7	120	0.498	1.079	83.242	1	177	10.592	4.0
0.1	7	140	0.506	0.989	80.504	1	172	9.079	3.0
0.1	7	160	0.544	0.931	85.856	1	153	7.944	3.0
0.1	7	180	0.545	0.858	86.146	1	153	7.061	3.0
0.1	7	200	0.547	0.803	86.701	1	153	6.355	2.0
0.1	7	220	0.551	0.728	88.387	1	152	5.777	2.0
0.1	7	240	0.549	0.683	90.666	1	150	5.296	2.0
0.1	7	260	0.553	0.638	93.733	1	150	4.888	1.5
0.1	7	280	0.554	0.584	97.492	1	149	4.539	1.0
0.1	7	300	0.555	0.541	103.92	1	146	4.237	1.0
0.1	7	320	0.557	0.503	113.433	1	146	3.972	1.0
0.1	7	340	0.564	0.464	126.08	1	146	3.738	1.0
0.1	7	360	0.57	0.411	143.641	1	136	3.531	1.0
0.1	7	380	0.57	0.367	158.342	1	136	3.345	1.0
0.1	7	400	0.587	0.343	201.616	1	128	3.178	1.0
0.1	7	420	0.592	0.317	243.197	1	128	3.026	1.0
0.1	7	440	0.595	0.283	292.259	1	128	2.889	1.0
0.1	7	460	0.597	0.256	374.421	1	127	2.763	1.0
0.1	7	480	0.601	0.231	475.314	1	127	2.648	1.0
0.1	7	500	0.607	0.215	629.774	1	127	2.542	1.0
0.1	7	520	0.613	0.21	758.985	1	127	2.444	1.0
0.1	7	540	0.619	0.25	1060.361	1	127	2.403	1.0
0.1	7	560	0.619	0.25	1060.361	1	127	2.403	1.0
0.1	7	580	0.619	0.25	1060.361	1	127	2.403	1.0
0.1	7	600	0.619	0.25	1060.361	1	127	2.403	1.0
0.1	8	20	0.313	1.462	127.29	8	386	63.55	31.5
0.1	8	40	0.367	1.4	100.659	1	271	31.775	13.5
0.1	8	60	0.425	1.246	92.933	1	222	21.183	8.0
0.1	8	80	0.464	1.223	89.699	1	205	15.887	7.0
0.1	8	100	0.486	1.106	84.605	1	205	12.71	5.0
0.1	8	120	0.5	1.073	84.16	1	173	10.592	4.0
0.1	8	140	0.528	0.998	85.0	1	153	9.079	3.0
0.1	8	160	0.532	0.916	83.377	1	151	7.944	3.0
0.1	8	180	0.534	0.86	82.206	1	151	7.061	2.5
0.1	8	200	0.542	0.803	84.867	1	151	6.355	2.0
0.1	8	220	0.547	0.727	86.098	1	151	5.777	2.0
0.1	8	240	0.548	0.702	90.868	1	149	5.296	2.0
0.1	8	260	0.552	0.642	94.209	1	149	4.888	2.0
0.1	8	280	0.553	0.593	97.686	1	149	4.539	1.0
0.1	8	300	0.555	0.548	102.945	1	149	4.237	1.0
0.1	8	320	0.554	0.508	113.709	1	146	3.972	1.0
0.1	8	340	0.557	0.47	122.77	1	146	3.738	1.0
0.1	8	360	0.564	0.435	136.581	1	146	3.531	1.0
0.1	8	380	0.565	0.371	155.69	1	141	3.345	1.0
0.1	8	400	0.57	0.343	174.159	1	140	3.178	1.0
0.1	8	420	0.563	0.318	190.915	1	140	3.026	1.0
0.1	8	440	0.574	0.305	240.451	1	140	2.889	1.0
0.1	8	460	0.586	0.292	314.814	1	131	2.763	1.0
0.1	8	480	0.595	0.282	402.245	1	131	2.648	1.0
0.1	8	500	0.601	0.274	494.32	1	131	2.542	1.0
0.1	8	520	0.608	0.292	623.439	1	131	2.454	1.0
0.1	8	540	0.608	0.292	623.439	1	131	2.454	1.0
0.1	8	560	0.608	0.292	623.439	1	131	2.454	1.0
0.1	8	580	0.608	0.292	623.439	1	131	2.454	1.0
0.1	8	600	0.608	0.292	623.439	1	131	2.454	1.0
0.1	9	20	0.332	1.322	128.344	8	453	63.55	30.0
0.1	9	40	0.358	1.329	98.142	1	293	31.775	13.5
0.1	9	60	0.442	1.22	94.966	1	232	21.183	8.5
0.1	9	80	0.45	1.217	87.707	1	208	15.887	7.0
0.1	9	100	0.484	1.141	85.932	1	200	12.71	5.0
0.1	9	120	0.52	1.073	86.858	1	156	10.592	4.5
0.1	9	140	0.529	0.989	85.675	1	154	9.079	3.0
0.1	9	160	0.544	0.914	86.223	1	152	7.944	3.0
0.1	9	180	0.536	0.871	84.811	1	152	7.061	3.0
0.1	9	200	0.54	0.802	84.669	1	152	6.355	2.0
0.1	9	220	0.539	0.726	85.736	1	150	5.777	2.0
0.1	9	240	0.544	0.69	89.382	1	150	5.296	2.0
0.1	9	260	0.547	0.639	93.499	1	148	4.888	1.5
0.1	9	280	0.553	0.605	99.998	1	148	4.539	1.0
0.1	9	300	0.555	0.557	105.846	1	148	4.237	1.0
0.1	9	320	0.563	0.508	117.172	1	145	3.972	1.0
0.1	9	340	0.567	0.471	129.227	1	145	3.738	1.0
0.1	9	360	0.567	0.431	143.8	1	140	3.531	1.0
0.1	9	380	0.567	0.368	158.932	1	140	3.345	1.0
0.1	9	400	0.575	0.345	185.651	1	140	3.178	1.0
0.1	9	420	0.58	0.325	218.793	1	137	3.026	1.0
0.1	9	440	0.58	0.301	257.144	1	137	2.889	1.0
0.1	9	460	0.594	0.296	358.343	1	128	2.763	1.0
0.1	9	480	0.602	0.285	465.85	1	128	2.648	1.0
0.1	9	500	0.603	0.274	567.374	1	128	2.542	1.0
0.1	9	520	0.616	0.266	702.632	1	128	2.449	1.0
0.1	9	540	0.618	0.286	909.346	1	128	2.421	1.0
0.1	9	560	0.618	0.286	909.346	1	128	2.421	1.0
0.1	9	580	0.618	0.286	909.346	1	128	2.421	1.0
0.1	9	600	0.618	0.286	909.346	1	128	2.421	1.0
0.1	10	20	0.342	1.432	131.66	8	386	63.55	38.0
0.1	10	40	0.357	1.358	96.784	1	270	31.775	12.0
0.1	10	60	0.423	1.298	92.596	1	201	21.183	8.5
0.1	10	80	0.462	1.213	87.258	1	199	15.887	7.0
0.1	10	100	0.477	1.104	81.369	1	199	12.71	5.0
0.1	10	120	0.493	1.082	81.6	1	167	10.592	4.0
0.1	10	140	0.516	0.982	81.988	1	153	9.079	3.0
0.1	10	160	0.527	0.91	81.885	1	151	7.944	3.0
0.1	10	180	0.534	0.863	82.299	1	151	7.061	3.0
0.1	10	200	0.545	0.803	87.002	1	151	6.355	2.0
0.1	10	220	0.549	0.728	88.731	1	151	5.777	2.0
0.1	10	240	0.55	0.681	90.72	1	149	5.296	2.0
0.1	10	260	0.552	0.638	95.11	1	149	4.888	2.0
0.1	10	280	0.554	0.604	98.687	1	149	4.539	1.0
0.1	10	300	0.555	0.556	104.124	1	149	4.237	1.0
0.1	10	320	0.556	0.511	115.332	1	146	3.972	1.0
0.1	10	340	0.561	0.461	125.453	1	146	3.738	1.0
0.1	10	360	0.559	0.424	137.086	1	141	3.531	1.0
0.1	10	380	0.559	0.363	152.754	1	141	3.345	1.0
0.1	10	400	0.566	0.339	175.842	1	140	3.178	1.0
0.1	10	420	0.568	0.324	203.651	1	140	3.026	1.0
0.1	10	440	0.576	0.301	248.587	1	140	2.889	1.0
0.1	10	460	0.594	0.289	342.728	1	131	2.763	1.0
0.1	10	480	0.595	0.282	409.275	1	131	2.648	1.0
0.1	10	500	0.595	0.275	487.389	1	131	2.542	1.0
0.1	10	520	0.613	0.28	672.366	1	131	2.444	1.0
0.1	10	540	0.613	0.28	708.872	1	131	2.44	1.0
0.1	10	560	0.613	0.28	708.872	1	131	2.44	1.0
0.1	10	580	0.613	0.28	708.872	1	131	2.44	1.0
0.1	10	600	0.613	0.28	708.872	1	131	2.44	1.0
0.1	11	20	0.323	1.364	127.156	8	386	63.55	30.0
0.1	11	40	0.363	1.421	100.177	1	241	31.775	15.0
0.1	11	60	0.401	1.33	86.197	1	211	21.183	7.5
0.1	11	80	0.464	1.225	90.786	1	181	15.887	7.0
0.1	11	100	0.474	1.138	85.189	1	181	12.71	5.0
0.1	11	120	0.501	1.061	83.741	1	172	10.592	4.0
0.1	11	140	0.534	0.967	86.732	1	154	9.079	3.0
0.1	11	160	0.54	0.894	84.803	1	154	7.944	3.0
0.1	11	180	0.544	0.849	86.378	1	149	7.061	3.0
0.1	11	200	0.55	0.793	87.814	1	149	6.355	2.0
0.1	11	220	0.551	0.721	89.533	1	149	5.777	2.0
0.1	11	240	0.554	0.682	91.744	1	146	5.296	2.0
0.1	11	260	0.551	0.616	94.128	1	146	4.888	1.0
0.1	11	280	0.552	0.569	97.891	1	146	4.539	1.0
0.1	11	300	0.555	0.526	104.139	1	146	4.237	1.0
0.1	11	320	0.556	0.491	113.196	1	146	3.972	1.0
0.1	11	340	0.557	0.45	123.578	1	144	3.738	1.0
0.1	11	360	0.562	0.403	137.035	1	144	3.531	1.0
0.1	11	380	0.568	0.367	155.429	1	144	3.345	1.0
0.1	11	400	0.576	0.327	184.578	1	141	3.178	1.0
0.1	11	420	0.576	0.296	210.683	1	141	3.026	1.0
0.1	11	440	0.58	0.273	252.587	1	141	2.889	1.0
0.1	11	460	0.588	0.246	327.726	1	132	2.763	1.0
0.1	11	480	0.59	0.263	413.68	1	125	2.648	1.0
0.1	11	500	0.6	0.25	551.829	1	125	2.542	1.0
0.1	11	520	0.616	0.238	727.75	1	125	2.449	1.0
0.1	11	540	0.617	0.279	829.387	1	125	2.435	1.0
0.1	11	560	0.617	0.279	829.387	1	125	2.435	1.0
0.1	11	580	0.617	0.279	829.387	1	125	2.435	1.0
0.1	11	600	0.617	0.279	829.387	1	125	2.435	1.0
0.1	12	20	0.323	1.51	127.027	8	381	63.55	32.5
0.1	12	40	0.367	1.358	100.064	1	275	31.775	14.5
0.1	12	60	0.404	1.267	84.93	1	244	21.183	7.0
0.1	12	80	0.456	1.208	85.778	1	235	15.887	6.0
0.1	12	100	0.471	1.146	83.96	1	171	12.71	5.0
0.1	12	120	0.488	1.072	82.746	1	167	10.592	4.0
0.1	12	140	0.517	0.978	83.343	1	153	9.079	3.0
0.1	12	160	0.539	0.892	84.503	1	153	7.944	3.0
0.1	12	180	0.542	0.849	85.343	1	153	7.061	2.5
0.1	12	200	0.543	0.778	85.619	1	153	6.355	2.0
0.1	12	220	0.546	0.712	87.216	1	150	5.777	2.0
0.1	12	240	0.551	0.675	91.267	1	148	5.296	2.0
0.1	12	260	0.551	0.606	93.358	1	148	4.888	1.0
0.1	12	280	0.553	0.576	98.371	1	145	4.539	1.0
0.1	12	300	0.552	0.533	103.996	1	145	4.237	1.0
0.1	12	320	0.555	0.48	112.005	1	145	3.972	1.0
0.1	12	340	0.555	0.439	120.946	1	145	3.738	1.0
0.1	12	360	0.552	0.392	130.995	1	142	3.531	1.0
0.1	12	380	0.553	0.36	147.555	1	139	3.345	1.0
0.1	12	400	0.561	0.324	170.951	1	139	3.178	1.0
0.1	12	420	0.565	0.286	195.873	1	138	3.026	1.0
0.1	12	440	0.573	0.265	237.109	1	138	2.889	1.0
0.1	12	460	0.597	0.237	366.643	1	129	2.763	1.0
0.1	12	480	0.601	0.209	468.464	1	125	2.648	1.0
0.1	12	500	0.6	0.171	567.821	1	125	2.542	1.0
0.1	12	520	0.616	0.167	793.548	1	125	2.449	1.0
0.1	12	540	0.616	0.167	793.548	1	125	2.449	1.0
0.1	12	560	0.616	0.167	793.548	1	125	2.449	1.0
0.1	12	580	0.616	0.167	793.548	1	125	2.449	1.0
0.1	12	600	0.616	0.167	793.548	1	125	2.449	1.0
0.1	13	20	0.322	1.366	127.184	8	387	63.55	30.0
0.1	13	40	0.368	1.363	100.116	1	267	31.775	15.0
0.1	13	60	0.439	1.268	96.497	1	237	21.183	8.5
0.1	13	80	0.461	1.23	91.002	1	203	15.887	7.0
0.1	13	100	0.481	1.156	86.822	1	177	12.71	5.0
0.1	13	120	0.496	1.068	83.977	1	177	10.592	4.0
0.1	13	140	0.509	0.984	81.917	1	170	9.079	4.0
0.1	13	160	0.544	0.906	86.804	1	152	7.944	3.0
0.1	13	180	0.543	0.856	85.272	1	152	7.061	3.0
0.1	13	200	0.549	0.793	86.823	1	152	6.355	2.0
0.1	13	220	0.55	0.723	88.407	1	150	5.777	2.0
0.1	13	240	0.553	0.686	91.479	1	150	5.296	2.0
0.1	13	260	0.554	0.626	94.366	1	148	4.888	1.0
0.1	13	280	0.549	0.605	100.719	1	148	4.539	1.0
0.1	13	300	0.553	0.57	108.17	1	145	4.237	1.0
0.1	13	320	0.556	0.515	116.181	1	145	3.972	1.0
0.1	13	340	0.566	0.469	129.653	1	145	3.738	1.0
0.1	13	360	0.568	0.433	141.798	1	145	3.531	1.0
0.1	13	380	0.571	0.375	162.762	1	142	3.345	1.0
0.1	13	400	0.572	0.339	182.092	1	142	3.178	1.0
0.1	13	420	0.579	0.333	216.396	1	140	3.026	1.0
0.1	13	440	0.586	0.307	261.231	1	140	2.889	1.0
0.1	13	460	0.595	0.291	356.236	1	131	2.763	1.0
0.1	13	480	0.599	0.283	438.249	1	131	2.648	1.0
0.1	13	500	0.604	0.28	583.203	1	125	2.542	1.0
0.1	13	520	0.618	0.264	759.161	1	125	2.444	1.0
0.1	13	540	0.625	0.275	1062.166	1	125	2.403	1.0
0.1	13	560	0.625	0.275	1062.166	1	125	2.403	1.0
0.1	13	580	0.625	0.275	1062.166	1	125	2.403	1.0
0.1	13	600	0.625	0.275	1062.166	1	125	2.403	1.0
0.1	14	20	0.333	1.312	121.413	4	478	63.55	26.5
0.1	14	40	0.344	1.387	96.613	1	250	31.775	15.0
0.1	14	60	0.419	1.311	89.263	1	205	21.183	9.0
0.1	14	80	0.464	1.218	90.029	1	203	15.887	7.0
0.1	14	100	0.481	1.128	85.748	1	203	12.71	5.0
0.1	14	120	0.496	1.061	83.227	1	181	10.592	4.0
0.1	14	140	0.522	0.987	84.024	1	152	9.079	3.0
0.1	14	160	0.533	0.938	84.926	1	152	7.944	3.0
0.1	14	180	0.531	0.862	83.641	1	152	7.061	3.0
0.1	14	200	0.541	0.795	85.64	1	152	6.355	2.0
0.1	14	220	0.548	0.719	87.766	1	151	5.777	2.0
0.1	14	240	0.553	0.685	92.304	1	149	5.296	2.0
0.1	14	260	0.553	0.646	96.316	1	149	4.888	2.0
0.1	14	280	0.553	0.585	100.365	1	149	4.539	1.0
0.1	14	300	0.558	0.538	107.147	1	149	4.237	1.0
0.1	14	320	0.557	0.5	116.333	1	146	3.972	1.0
0.1	14	340	0.561	0.449	125.333	1	146	3.738	1.0
0.1	14	360	0.562	0.404	136.252	1	146	3.531	1.0
0.1	14	380	0.568	0.368	160.919	1	141	3.345	1.0
0.1	14	400	0.574	0.332	185.467	1	141	3.178	1.0
0.1	14	420	0.576	0.311	215.042	1	141	3.026	1.0
0.1	14	440	0.584	0.274	260.457	1	141	2.889	1.0
0.1	14	460	0.594	0.243	352.247	1	132	2.763	1.0
0.1	14	480	0.598	0.213	437.098	1	132	2.648	1.0
0.1	14	500	0.604	0.172	556.464	1	132	2.542	1.0
0.1	14	520	0.605	0.158	638.129	1	132	2.444	1.0
0.1	14	540	0.608	0.217	712.34	1	132	2.421	1.0
0.1	14	560	0.608	0.217	712.34	1	132	2.421	1.0
0.1	14	580	0.608	0.217	712.34	1	132	2.421	1.0
0.1	14	600	0.608	0.217	712.34	1	132	2.421	1.0
0.1	15	20	0.296	1.564	127.317	8	286	63.55	37.5
0.1	15	40	0.35	1.393	98.436	1	265	31.775	12.0
0.1	15	60	0.407	1.317	87.103	1	213	21.183	8.0
0.1	15	80	0.456	1.206	86.843	1	203	15.887	7.0
0.1	15	100	0.479	1.11	83.579	1	203	12.71	5.0
0.1	15	120	0.494	1.095	83.21	1	171	10.592	4.0
0.1	15	140	0.501	0.989	79.554	1	171	9.079	3.0
0.1	15	160	0.523	0.91	80.693	1	154	7.944	3.0
0.1	15	180	0.528	0.858	81.605	1	154	7.061	3.0
0.1	15	200	0.536	0.788	82.596	1	152	6.355	2.0
0.1	15	220	0.543	0.714	85.136	1	151	5.777	2.0
0.1	15	240	0.548	0.666	88.595	1	151	5.296	2.0
0.1	15	260	0.554	0.614	95.998	1	138	4.888	1.0
0.1	15	280	0.556	0.57	99.956	1	137	4.539	1.0
0.1	15	300	0.56	0.519	106.783	1	137	4.237	1.0
0.1	15	320	0.557	0.494	114.746	1	137	3.972	1.0
0.1	15	340	0.561	0.444	126.386	1	137	3.738	1.0
0.1	15	360	0.563	0.396	138.518	1	137	3.531	1.0
0.1	15	380	0.571	0.366	158.943	1	133	3.345	1.0
0.1	15	400	0.574	0.329	181.999	1	133	3.178	1.0
0.1	15	420	0.577	0.304	210.014	1	132	3.026	1.0
0.1	15	440	0.598	0.275	296.871	1	132	2.889	1.0
0.1	15	460	0.594	0.252	358.777	1	132	2.763	1.0
0.1	15	480	0.598	0.229	445.264	1	132	2.648	1.0
0.1	15	500	0.602	0.241	617.393	1	125	2.542	1.0
0.1	15	520	0.618	0.238	886.62	1	125	2.444	1.0
0.1	15	540	0.621	0.241	936.8	1	125	2.44	1.0
0.1	15	560	0.621	0.241	936.8	1	125	2.44	1.0
0.1	15	580	0.621	0.241	936.8	1	125	2.44	1.0
0.1	15	600	0.621	0.241	936.8	1	125	2.44	1.0
0.2	5	20	0.291	1.587	116.09	8	328	63.55	22.5
0.2	5	40	0.379	1.328	100.955	1	283	31.775	13.5
0.2	5	60	0.404	1.28	83.921	1	261	21.183	7.5
0.2	5	80	0.438	1.172	80.687	1	243	15.887	5.5
0.2	5	100	0.455	1.111	75.811	1	222	12.71	4.0
0.2	5	120	0.47	0.992	72.02	1	218	10.592	3.0
0.2	5	140	0.471	0.911	69.753	1	212	9.079	3.0
0.2	5	160	0.473	0.851	66.774	1	212	7.944	2.0
0.2	5	180	0.481	0.778	66.01	1	212	7.061	2.0
0.2	5	200	0.466	0.724	64.882	1	195	6.355	2.0
0.2	5	220	0.471	0.676	64.463	1	195	5.777	2.0
0.2	5	240	0.508	0.608	73.621	1	152	5.296	1.0
0.2	5	260	0.508	0.562	74.159	1	152	4.888	1.0
0.2	5	280	0.511	0.529	76.863	1	150	4.539	1.0
0.2	5	300	0.513	0.49	78.428	1	150	4.237	1.0
0.2	5	320	0.51	0.436	79.153	1	150	3.972	1.0
0.2	5	340	0.523	0.41	89.399	1	150	3.738	1.0
0.2	5	360	0.536	0.391	105.144	1	147	3.531	1.0
0.2	5	380	0.535	0.388	112.53	1	147	3.345	1.0
0.2	5	400	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	420	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	440	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	460	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	480	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	500	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	520	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	540	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	560	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	580	0.53	0.411	116.768	1	147	3.218	1.0
0.2	5	600	0.53	0.411	116.768	1	147	3.218	1.0
0.2	6	20	0.342	1.595	126.268	8	434	63.55	33.0
0.2	6	40	0.379	1.335	91.453	1	413	31.775	11.5
0.2	6	60	0.375	1.242	79.496	1	343	21.183	8.0
0.2	6	80	0.41	1.24	75.77	1	302	15.887	6.5
0.2	6	100	0.445	1.127	74.894	1	302	12.71	5.0
0.2	6	120	0.495	1.047	80.686	1	218	10.592	4.0
0.2	6	140	0.506	0.95	77.807	1	218	9.079	3.0
0.2	6	160	0.509	0.866	74.915	1	218	7.944	2.5
0.2	6	180	0.506	0.81	74.624	1	195	7.061	2.0
0.2	6	200	0.507	0.733	73.051	1	195	6.355	2.0
0.2	6	220	0.515	0.679	74.519	1	195	5.777	2.0
0.2	6	240	0.517	0.619	74.839	1	192	5.296	1.0
0.2	6	260	0.517	0.57	76.49	1	178	4.888	1.0
0.2	6	280	0.512	0.533	77.485	1	173	4.539	1.0
0.2	6	300	0.514	0.474	78.65	1	173	4.237	1.0
0.2	6	320	0.531	0.429	91.661	1	151	3.972	1.0
0.2	6	340	0.529	0.376	94.942	1	151	3.738	1.0
0.2	6	360	0.531	0.34	103.061	1	150	3.531	1.0
0.2	6	380	0.534	0.356	117.149	1	150	3.345	1.0
0.2	6	400	0.542	0.402	126.452	1	150	3.178	1.0
0.2	6	420	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	440	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	460	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	480	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	500	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	520	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	540	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	560	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	580	0.541	0.402	125.489	1	150	3.154	1.0
0.2	6	600	0.541	0.402	125.489	1	150	3.154	1.0
0.2	7	20	0.296	1.473	120.285	8	410	63.55	26.5
0.2	7	40	0.372	1.314	95.465	1	319	31.775	11.5
0.2	7	60	0.416	1.188	87.799	1	301	21.183	8.0
0.2	7	80	0.457	1.166	85.886	1	243	15.887	6.0
0.2	7	100	0.466	1.096	78.07	1	243	12.71	5.0
0.2	7	120	0.478	0.981	74.434	1	219	10.592	4.0
0.2	7	140	0.494	0.924	76.384	1	212	9.079	3.0
0.2	7	160	0.502	0.876	74.947	1	212	7.944	3.0
0.2	7	180	0.493	0.788	73.018	1	199	7.061	2.0
0.2	7	200	0.492	0.712	71.065	1	198	6.355	2.0
0.2	7	220	0.487	0.666	70.25	1	186	5.777	2.0
0.2	7	240	0.481	0.603	69.371	1	181	5.296	1.0
0.2	7	260	0.486	0.552	70.324	1	181	4.888	1.0
0.2	7	280	0.497	0.526	74.56	1	174	4.539	1.0
0.2	7	300	0.506	0.471	79.221	1	152	4.237	1.0
0.2	7	320	0.506	0.429	81.621	1	152	3.972	1.0
0.2	7	340	0.537	0.392	99.419	1	152	3.738	1.0
0.2	7	360	0.54	0.368	107.324	1	150	3.531	1.0
0.2	7	380	0.532	0.361	114.977	1	150	3.345	1.0
0.2	7	400	0.534	0.402	122.684	1	150	3.178	1.0
0.2	7	420	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	440	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	460	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	480	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	500	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	520	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	540	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	560	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	580	0.536	0.417	124.582	1	150	3.138	1.0
0.2	7	600	0.536	0.417	124.582	1	150	3.138	1.0
0.2	8	20	0.305	1.486	116.959	5	416	63.55	29.5
0.2	8	40	0.367	1.358	95.179	1	331	31.775	13.0
0.2	8	60	0.412	1.222	87.871	1	287	21.183	8.0
0.2	8	80	0.443	1.172	82.07	1	245	15.887	5.5
0.2	8	100	0.477	1.105	81.193	1	238	12.71	5.0
0.2	8	120	0.479	1.046	78.736	1	210	10.592	4.0
0.2	8	140	0.492	0.936	76.61	1	195	9.079	3.0
0.2	8	160	0.493	0.882	74.002	1	195	7.944	3.0
0.2	8	180	0.495	0.809	72.161	1	195	7.061	2.0
0.2	8	200	0.491	0.733	70.784	1	188	6.355	2.0
0.2	8	220	0.498	0.679	70.732	1	187	5.777	2.0
0.2	8	240	0.484	0.619	70.379	1	182	5.296	1.0
0.2	8	260	0.495	0.576	73.788	1	182	4.888	1.0
0.2	8	280	0.502	0.54	76.511	1	176	4.539	1.0
