threshold	branching_factor	n_clusters	Silhouette_score	Davies-Bouldin_score	Calinski-Harabasz_score
0.3	5	400	0.492	0.543	69.391
0.3	5	420	0.492	0.543	69.391
0.3	5	440	0.492	0.543	69.391
0.3	5	460	0.492	0.543	69.391
0.3	5	480	0.492	0.543	69.391
0.3	5	500	0.492	0.543	69.391
0.3	5	520	0.492	0.543	69.391
0.3	5	540	0.492	0.543	69.391
0.3	5	560	0.492	0.543	69.391
0.3	5	580	0.492	0.543	69.391
0.3	5	600	0.492	0.543	69.391
0.3	6	20	0.308	1.406	89.272
0.3	6	40	0.359	1.277	71.325
0.3	6	60	0.4	1.139	67.111
0.3	6	80	0.42	1.049	62.286
0.3	6	100	0.445	0.937	59.904
0.3	6	120	0.452	0.846	57.876
0.3	6	140	0.459	0.753	56.049
0.3	6	160	0.464	0.685	55.139
0.3	6	180	0.467	0.621	55.559
0.3	6	200	0.476	0.562	57.181
0.3	6	220	0.483	0.531	59.755
0.3	6	240	0.498	0.527	66.832
0.3	6	260	0.497	0.542	68.962
0.3	6	280	0.498	0.547	69.595
0.3	6	300	0.498	0.547	69.595
0.3	6	320	0.498	0.547	69.595
0.3	6	340	0.498	0.547	69.595
0.3	6	360	0.498	0.547	69.595
0.3	6	380	0.498	0.547	69.595
0.3	6	400	0.498	0.547	69.595
0.3	6	420	0.498	0.547	69.595
0.3	6	440	0.498	0.547	69.595
0.3	6	460	0.498	0.547	69.595
0.3	6	480	0.498	0.547	69.595
0.3	6	500	0.498	0.547	69.595
0.3	6	520	0.498	0.547	69.595
0.3	6	540	0.498	0.547	69.595
0.3	6	560	0.498	0.547	69.595
0.3	6	580	0.498	0.547	69.595
0.3	6	600	0.498	0.547	69.595
0.3	7	20	0.314	1.378	91.071
0.3	7	40	0.365	1.271	72.37
0.3	7	60	0.4	1.133	67.747
0.3	7	80	0.417	1.046	61.919
0.3	7	100	0.428	0.955	57.744
0.3	7	120	0.441	0.861	56.427
0.3	7	140	0.444	0.77	53.604
0.3	7	160	0.457	0.699	54.286
0.3	7	180	0.473	0.628	56.337
0.3	7	200	0.476	0.568	57.565
0.3	7	220	0.484	0.53	60.794
0.3	7	240	0.496	0.527	67.061
0.3	7	260	0.491	0.558	69.263
0.3	7	280	0.491	0.561	69.435
0.3	7	300	0.491	0.561	69.435
0.3	7	320	0.491	0.561	69.435
0.3	7	340	0.491	0.561	69.435
0.3	7	360	0.491	0.561	69.435
0.3	7	380	0.491	0.561	69.435
0.3	7	400	0.491	0.561	69.435
0.3	7	420	0.491	0.561	69.435
0.3	7	440	0.491	0.561	69.435
0.3	7	460	0.491	0.561	69.435
0.3	7	480	0.491	0.561	69.435
0.3	7	500	0.491	0.561	69.435
0.3	7	520	0.491	0.561	69.435
0.3	7	540	0.491	0.561	69.435
0.3	7	560	0.491	0.561	69.435
0.3	7	580	0.491	0.561	69.435
0.3	7	600	0.491	0.561	69.435
0.3	8	20	0.316	1.43	89.432
0.3	8	40	0.36	1.286	72.111
0.3	8	60	0.401	1.152	66.136
0.3	8	80	0.408	1.055	60.105
0.3	8	100	0.424	0.955	56.797
0.3	8	120	0.443	0.846	55.73
0.3	8	140	0.451	0.762	54.683
0.3	8	160	0.455	0.691	54.006
0.3	8	180	0.465	0.624	55.31
0.3	8	200	0.473	0.562	56.802
0.3	8	220	0.488	0.53	61.174
0.3	8	240	0.489	0.531	64.419
0.3	8	260	0.488	0.556	66.422
0.3	8	280	0.489	0.562	66.618
0.3	8	300	0.489	0.562	66.618
0.3	8	320	0.489	0.562	66.618
0.3	8	340	0.489	0.562	66.618
0.3	8	360	0.489	0.562	66.618
0.3	8	380	0.489	0.562	66.618
0.3	8	400	0.489	0.562	66.618
0.3	8	420	0.489	0.562	66.618
0.3	8	440	0.489	0.562	66.618
0.3	8	460	0.489	0.562	66.618
0.3	8	480	0.489	0.562	66.618
0.3	8	500	0.489	0.562	66.618
0.3	8	520	0.489	0.562	66.618
0.3	8	540	0.489	0.562	66.618
0.3	8	560	0.489	0.562	66.618
0.3	8	580	0.489	0.562	66.618
0.3	8	600	0.489	0.562	66.618
0.3	9	20	0.299	1.429	86.697
0.3	9	40	0.367	1.29	72.736
0.3	9	60	0.406	1.147	67.944
0.3	9	80	0.415	1.054	61.526
0.3	9	100	0.435	0.939	58.306
0.3	9	120	0.442	0.849	55.725
0.3	9	140	0.446	0.755	53.774
0.3	9	160	0.46	0.687	54.596
0.3	9	180	0.466	0.611	55.249
0.3	9	200	0.472	0.552	56.113
0.3	9	220	0.491	0.523	62.159
0.3	9	240	0.493	0.529	66.247
0.3	9	260	0.489	0.556	67.996
0.3	9	280	0.489	0.556	67.996
0.3	9	300	0.489	0.556	67.996
0.3	9	320	0.489	0.556	67.996
0.3	9	340	0.489	0.556	67.996
0.3	9	360	0.489	0.556	67.996
0.3	9	380	0.489	0.556	67.996
0.3	9	400	0.489	0.556	67.996
0.3	9	420	0.489	0.556	67.996
0.3	9	440	0.489	0.556	67.996
0.3	9	460	0.489	0.556	67.996
0.3	9	480	0.489	0.556	67.996
0.3	9	500	0.489	0.556	67.996
0.3	9	520	0.489	0.556	67.996
0.3	9	540	0.489	0.556	67.996
0.3	9	560	0.489	0.556	67.996
0.3	9	580	0.489	0.556	67.996
0.3	9	600	0.489	0.556	67.996
0.3	10	20	0.31	1.42	91.011
0.3	10	40	0.364	1.265	70.79
0.3	10	60	0.403	1.137	67.096
0.3	10	80	0.414	1.044	60.309
0.3	10	100	0.439	0.948	60.017
0.3	10	120	0.445	0.852	56.528
0.3	10	140	0.454	0.754	55.175
0.3	10	160	0.464	0.687	55.176
0.3	10	180	0.469	0.616	55.782
0.3	10	200	0.475	0.562	56.522
0.3	10	220	0.479	0.533	59.449
0.3	10	240	0.492	0.536	65.583
0.3	10	260	0.493	0.552	67.742
0.3	10	280	0.493	0.558	67.968
0.3	10	300	0.493	0.558	67.968
0.3	10	320	0.493	0.558	67.968
0.3	10	340	0.493	0.558	67.968
0.3	10	360	0.493	0.558	67.968
0.3	10	380	0.493	0.558	67.968
0.3	10	400	0.493	0.558	67.968
0.3	10	420	0.493	0.558	67.968
0.3	10	440	0.493	0.558	67.968
0.3	10	460	0.493	0.558	67.968
0.3	10	480	0.493	0.558	67.968
0.3	10	500	0.493	0.558	67.968
0.3	10	520	0.493	0.558	67.968
0.3	10	540	0.493	0.558	67.968
0.3	10	560	0.493	0.558	67.968
0.3	10	580	0.493	0.558	67.968
0.3	10	600	0.493	0.558	67.968
0.3	11	20	0.311	1.447	88.037
0.3	11	40	0.362	1.273	70.835
0.3	11	60	0.388	1.162	64.462
0.3	11	80	0.404	1.051	59.658
0.3	11	100	0.435	0.932	57.751
0.3	11	120	0.449	0.845	56.75
0.3	11	140	0.456	0.754	55.238
0.3	11	160	0.464	0.68	54.686
0.3	11	180	0.47	0.609	54.619
0.3	11	200	0.469	0.559	55.105
0.3	11	220	0.487	0.526	61.164
0.3	11	240	0.493	0.534	65.838
0.3	11	260	0.491	0.555	67.567
0.3	11	280	0.491	0.556	67.517
0.3	11	300	0.491	0.556	67.517
0.3	11	320	0.491	0.556	67.517
0.3	11	340	0.491	0.556	67.517
0.3	11	360	0.491	0.556	67.517
0.3	11	380	0.491	0.556	67.517
0.3	11	400	0.491	0.556	67.517
0.3	11	420	0.491	0.556	67.517
0.3	11	440	0.491	0.556	67.517
0.3	11	460	0.491	0.556	67.517
0.3	11	480	0.491	0.556	67.517
0.3	11	500	0.491	0.556	67.517
0.3	11	520	0.491	0.556	67.517
0.3	11	540	0.491	0.556	67.517
0.3	11	560	0.491	0.556	67.517
0.3	11	580	0.491	0.556	67.517
0.3	11	600	0.491	0.556	67.517
0.3	12	20	0.308	1.433	89.152
0.3	12	40	0.355	1.29	69.173
0.3	12	60	0.387	1.142	64.505
0.3	12	80	0.422	1.04	62.292
0.3	12	100	0.443	0.943	59.668
0.3	12	120	0.457	0.842	57.842
0.3	12	140	0.459	0.746	55.689
0.3	12	160	0.468	0.685	55.664
0.3	12	180	0.471	0.615	55.775
0.3	12	200	0.477	0.565	56.938
0.3	12	220	0.494	0.535	63.171
0.3	12	240	0.493	0.54	65.854
0.3	12	260	0.494	0.554	67.077
0.3	12	280	0.496	0.561	67.439
0.3	12	300	0.496	0.561	67.439
0.3	12	320	0.496	0.561	67.439
0.3	12	340	0.496	0.561	67.439
0.3	12	360	0.496	0.561	67.439
0.3	12	380	0.496	0.561	67.439
0.3	12	400	0.496	0.561	67.439
0.3	12	420	0.496	0.561	67.439
0.3	12	440	0.496	0.561	67.439
0.3	12	460	0.496	0.561	67.439
0.3	12	480	0.496	0.561	67.439
0.3	12	500	0.496	0.561	67.439
0.3	12	520	0.496	0.561	67.439
0.3	12	540	0.496	0.561	67.439
0.3	12	560	0.496	0.561	67.439
0.3	12	580	0.496	0.561	67.439
0.3	12	600	0.496	0.561	67.439
0.3	13	20	0.318	1.388	90.84
0.3	13	40	0.358	1.275	70.347
0.3	13	60	0.403	1.135	66.055
0.3	13	80	0.421	1.031	60.723
0.3	13	100	0.437	0.931	58.537
0.3	13	120	0.453	0.832	57.413
0.3	13	140	0.46	0.749	55.8
0.3	13	160	0.462	0.684	54.141
0.3	13	180	0.465	0.616	53.691
0.3	13	200	0.465	0.564	54.744
0.3	13	220	0.481	0.532	60.875
0.3	13	240	0.484	0.543	65.3
0.3	13	260	0.484	0.553	66.014
0.3	13	280	0.484	0.553	66.014
0.3	13	300	0.484	0.553	66.014
0.3	13	320	0.484	0.553	66.014
0.3	13	340	0.484	0.553	66.014
0.3	13	360	0.484	0.553	66.014
0.3	13	380	0.484	0.553	66.014
0.3	13	400	0.484	0.553	66.014
0.3	13	420	0.484	0.553	66.014
0.3	13	440	0.484	0.553	66.014
0.3	13	460	0.484	0.553	66.014
0.3	13	480	0.484	0.553	66.014
0.3	13	500	0.484	0.553	66.014
0.3	13	520	0.484	0.553	66.014
0.3	13	540	0.484	0.553	66.014
0.3	13	560	0.484	0.553	66.014
0.3	13	580	0.484	0.553	66.014
0.3	13	600	0.484	0.553	66.014
0.3	14	20	0.291	1.451	86.238
0.3	14	40	0.355	1.262	70.695
0.3	14	60	0.397	1.143	65.032
0.3	14	80	0.417	1.034	60.899
0.3	14	100	0.438	0.938	58.713
0.3	14	120	0.448	0.844	56.245
0.3	14	140	0.455	0.745	54.855
0.3	14	160	0.463	0.681	54.526
0.3	14	180	0.467	0.612	54.013
0.3	14	200	0.475	0.565	56.134
0.3	14	220	0.493	0.529	62.803
0.3	14	240	0.496	0.546	67.058
0.3	14	260	0.495	0.556	67.794
0.3	14	280	0.495	0.557	67.826
0.3	14	300	0.495	0.557	67.826
0.3	14	320	0.495	0.557	67.826
0.3	14	340	0.495	0.557	67.826
0.3	14	360	0.495	0.557	67.826
0.3	14	380	0.495	0.557	67.826
0.3	14	400	0.495	0.557	67.826
0.3	14	420	0.495	0.557	67.826
0.3	14	440	0.495	0.557	67.826
0.3	14	460	0.495	0.557	67.826
0.3	14	480	0.495	0.557	67.826
0.3	14	500	0.495	0.557	67.826
0.3	14	520	0.495	0.557	67.826
0.3	14	540	0.495	0.557	67.826
0.3	14	560	0.495	0.557	67.826
0.3	14	580	0.495	0.557	67.826
0.3	14	600	0.495	0.557	67.826
0.3	15	20	0.301	1.465	88.206
0.3	15	40	0.363	1.268	71.338
0.3	15	60	0.4	1.138	65.089
0.3	15	80	0.412	1.035	59.278
0.3	15	100	0.425	0.928	55.9
0.3	15	120	0.438	0.842	54.182
0.3	15	140	0.454	0.749	54.949
0.3	15	160	0.459	0.684	53.602
0.3	15	180	0.464	0.616	54.054
0.3	15	200	0.47	0.562	55.413
0.3	15	220	0.489	0.536	62.211
0.3	15	240	0.491	0.541	66.028
0.3	15	260	0.493	0.557	67.676
0.3	15	280	0.493	0.558	67.643
0.3	15	300	0.493	0.558	67.643
0.3	15	320	0.493	0.558	67.643
0.3	15	340	0.493	0.558	67.643
0.3	15	360	0.493	0.558	67.643
0.3	15	380	0.493	0.558	67.643
0.3	15	400	0.493	0.558	67.643
0.3	15	420	0.493	0.558	67.643
0.3	15	440	0.493	0.558	67.643
0.3	15	460	0.493	0.558	67.643
0.3	15	480	0.493	0.558	67.643
0.3	15	500	0.493	0.558	67.643
0.3	15	520	0.493	0.558	67.643
0.3	15	540	0.493	0.558	67.643
0.3	15	560	0.493	0.558	67.643
0.3	15	580	0.493	0.558	67.643
0.3	15	600	0.493	0.558	67.643
0.4	5	20	0.302	1.362	82.851
0.4	5	40	0.343	1.216	63.152
0.4	5	60	0.375	1.085	55.848
0.4	5	80	0.397	0.974	52.278
0.4	5	100	0.399	0.858	47.616
0.4	5	120	0.396	0.787	45.148
0.4	5	140	0.403	0.747	44.663
0.4	5	160	0.417	0.751	46.295
0.4	5	180	0.414	0.77	47.04
0.4	5	200	0.415	0.771	47.022
0.4	5	220	0.415	0.771	47.022
0.4	5	240	0.415	0.771	47.022
0.4	5	260	0.415	0.771	47.022
0.4	5	280	0.415	0.771	47.022
0.4	5	300	0.415	0.771	47.022
0.4	5	320	0.415	0.771	47.022
0.4	5	340	0.415	0.771	47.022
0.4	5	360	0.415	0.771	47.022
0.4	5	380	0.415	0.771	47.022
0.4	5	400	0.415	0.771	47.022
0.4	5	420	0.415	0.771	47.022
0.4	5	440	0.415	0.771	47.022
0.4	5	460	0.415	0.771	47.022
0.4	5	480	0.415	0.771	47.022
0.4	5	500	0.415	0.771	47.022
0.4	5	520	0.415	0.771	47.022
0.4	5	540	0.415	0.771	47.022
0.4	5	560	0.415	0.771	47.022
0.4	5	580	0.415	0.771	47.022
0.4	5	600	0.415	0.771	47.022
0.4	6	20	0.298	1.429	80.261
0.4	6	40	0.348	1.218	64.098
0.4	6	60	0.366	1.097	54.785
0.4	6	80	0.389	0.963	52.554
0.4	6	100	0.412	0.843	50.779
0.4	6	120	0.412	0.774	47.739
0.4	6	140	0.425	0.728	47.474
0.4	6	160	0.436	0.733	48.652
0.4	6	180	0.431	0.753	49.306
0.4	6	200	0.431	0.753	49.306
0.4	6	220	0.431	0.753	49.306
0.4	6	240	0.431	0.753	49.306
0.4	6	260	0.431	0.753	49.306
0.4	6	280	0.431	0.753	49.306
0.4	6	300	0.431	0.753	49.306
0.4	6	320	0.431	0.753	49.306
0.4	6	340	0.431	0.753	49.306
0.4	6	360	0.431	0.753	49.306
0.4	6	380	0.431	0.753	49.306
0.4	6	400	0.431	0.753	49.306
0.4	6	420	0.431	0.753	49.306
0.4	6	440	0.431	0.753	49.306
0.4	6	460	0.431	0.753	49.306
0.4	6	480	0.431	0.753	49.306
0.4	6	500	0.431	0.753	49.306
0.4	6	520	0.431	0.753	49.306
0.4	6	540	0.431	0.753	49.306
0.4	6	560	0.431	0.753	49.306
0.4	6	580	0.431	0.753	49.306
0.4	6	600	0.431	0.753	49.306
0.4	7	20	0.301	1.394	85.249
0.4	7	40	0.35	1.236	67.226
0.4	7	60	0.384	1.117	59.935
0.4	7	80	0.405	0.966	55.464
0.4	7	100	0.418	0.863	52.079
0.4	7	120	0.42	0.785	48.883
0.4	7	140	0.417	0.741	47.037
0.4	7	160	0.424	0.736	48.083
0.4	7	180	0.426	0.761	48.793
0.4	7	200	0.427	0.765	49.06
0.4	7	220	0.427	0.765	49.06
0.4	7	240	0.427	0.765	49.06
0.4	7	260	0.427	0.765	49.06
0.4	7	280	0.427	0.765	49.06
0.4	7	300	0.427	0.765	49.06
0.4	7	320	0.427	0.765	49.06
0.4	7	340	0.427	0.765	49.06
0.4	7	360	0.427	0.765	49.06
0.4	7	380	0.427	0.765	49.06
0.4	7	400	0.427	0.765	49.06
0.4	7	420	0.427	0.765	49.06
0.4	7	440	0.427	0.765	49.06
0.4	7	460	0.427	0.765	49.06
0.4	7	480	0.427	0.765	49.06
0.4	7	500	0.427	0.765	49.06
0.4	7	520	0.427	0.765	49.06
0.4	7	540	0.427	0.765	49.06
0.4	7	560	0.427	0.765	49.06
0.4	7	580	0.427	0.765	49.06
0.4	7	600	0.427	0.765	49.06
0.4	8	20	0.299	1.414	83.777
0.4	8	40	0.354	1.212	65.438
0.4	8	60	0.383	1.097	59.849
0.4	8	80	0.396	0.96	54.119
0.4	8	100	0.398	0.844	49.382
0.4	8	120	0.408	0.781	47.554
0.4	8	140	0.409	0.751	46.091
0.4	8	160	0.413	0.757	46.844
0.4	8	180	0.414	0.771	47.011
0.4	8	200	0.414	0.771	47.011
0.4	8	220	0.414	0.771	47.011
0.4	8	240	0.414	0.771	47.011
0.4	8	260	0.414	0.771	47.011
0.4	8	280	0.414	0.771	47.011
0.4	8	300	0.414	0.771	47.011
0.4	8	320	0.414	0.771	47.011
0.4	8	340	0.414	0.771	47.011
0.4	8	360	0.414	0.771	47.011
0.4	8	380	0.414	0.771	47.011
0.4	8	400	0.414	0.771	47.011
0.4	8	420	0.414	0.771	47.011
0.4	8	440	0.414	0.771	47.011
0.4	8	460	0.414	0.771	47.011
0.4	8	480	0.414	0.771	47.011
0.4	8	500	0.414	0.771	47.011
0.4	8	520	0.414	0.771	47.011
0.4	8	540	0.414	0.771	47.011
0.4	8	560	0.414	0.771	47.011
0.4	8	580	0.414	0.771	47.011
0.4	8	600	0.414	0.771	47.011
0.4	9	20	0.297	1.412	81.194
0.4	9	40	0.355	1.221	66.263
0.4	9	60	0.378	1.105	58.949
0.4	9	80	0.388	0.967	52.58
0.4	9	100	0.401	0.855	48.881
0.4	9	120	0.404	0.786	46.631
0.4	9	140	0.41	0.745	46.243
0.4	9	160	0.416	0.75	46.875
0.4	9	180	0.419	0.767	47.33
0.4	9	200	0.42	0.772	47.531
0.4	9	220	0.42	0.772	47.531
0.4	9	240	0.42	0.772	47.531
0.4	9	260	0.42	0.772	47.531
0.4	9	280	0.42	0.772	47.531
0.4	9	300	0.42	0.772	47.531
0.4	9	320	0.42	0.772	47.531
0.4	9	340	0.42	0.772	47.531
0.4	9	360	0.42	0.772	47.531
0.4	9	380	0.42	0.772	47.531
0.4	9	400	0.42	0.772	47.531
0.4	9	420	0.42	0.772	47.531
0.4	9	440	0.42	0.772	47.531
0.4	9	460	0.42	0.772	47.531
0.4	9	480	0.42	0.772	47.531
0.4	9	500	0.42	0.772	47.531
0.4	9	520	0.42	0.772	47.531
0.4	9	540	0.42	0.772	47.531
0.4	9	560	0.42	0.772	47.531
0.4	9	580	0.42	0.772	47.531
0.4	9	600	0.42	0.772	47.531
0.4	10	20	0.301	1.391	79.034
0.4	10	40	0.353	1.213	64.571
0.4	10	60	0.377	1.092	56.994
0.4	10	80	0.393	0.959	50.594
0.4	10	100	0.384	0.842	45.276
0.4	10	120	0.4	0.769	45.355
0.4	10	140	0.407	0.738	45.592
0.4	10	160	0.418	0.758	47.906
0.4	10	180	0.419	0.769	48.01
0.4	10	200	0.419	0.769	48.01
0.4	10	220	0.419	0.769	48.01
0.4	10	240	0.419	0.769	48.01
0.4	10	260	0.419	0.769	48.01
0.4	10	280	0.419	0.769	48.01
0.4	10	300	0.419	0.769	48.01
0.4	10	320	0.419	0.769	48.01
0.4	10	340	0.419	0.769	48.01
0.4	10	360	0.419	0.769	48.01
0.4	10	380	0.419	0.769	48.01
0.4	10	400	0.419	0.769	48.01
0.4	10	420	0.419	0.769	48.01
0.4	10	440	0.419	0.769	48.01
0.4	10	460	0.419	0.769	48.01
0.4	10	480	0.419	0.769	48.01
0.4	10	500	0.419	0.769	48.01
0.4	10	520	0.419	0.769	48.01
0.4	10	540	0.419	0.769	48.01
0.4	10	560	0.419	0.769	48.01
0.4	10	580	0.419	0.769	48.01
0.4	10	600	0.419	0.769	48.01
0.4	11	20	0.307	1.37	80.616
0.4	11	40	0.353	1.198	65.634
0.4	11	60	0.375	1.086	57.077
0.4	11	80	0.389	0.951	50.385
0.4	11	100	0.392	0.842	46.26
0.4	11	120	0.396	0.776	45.204
0.4	11	140	0.411	0.744	45.401
0.4	11	160	0.411	0.763	46.062
0.4	11	180	0.415	0.772	46.524
0.4	11	200	0.415	0.772	46.524
0.4	11	220	0.415	0.772	46.524
0.4	11	240	0.415	0.772	46.524
0.4	11	260	0.415	0.772	46.524
0.4	11	280	0.415	0.772	46.524
0.4	11	300	0.415	0.772	46.524
0.4	11	320	0.415	0.772	46.524
0.4	11	340	0.415	0.772	46.524
0.4	11	360	0.415	0.772	46.524
0.4	11	380	0.415	0.772	46.524
0.4	11	400	0.415	0.772	46.524
0.4	11	420	0.415	0.772	46.524
0.4	11	440	0.415	0.772	46.524
0.4	11	460	0.415	0.772	46.524
0.4	11	480	0.415	0.772	46.524
0.4	11	500	0.415	0.772	46.524
0.4	11	520	0.415	0.772	46.524
0.4	11	540	0.415	0.772	46.524
0.4	11	560	0.415	0.772	46.524
0.4	11	580	0.415	0.772	46.524
0.4	11	600	0.415	0.772	46.524
0.4	12	20	0.3	1.421	81.244
0.4	12	40	0.347	1.23	65.179
0.4	12	60	0.37	1.083	55.968
0.4	12	80	0.392	0.955	51.061
0.4	12	100	0.404	0.841	48.046
0.4	12	120	0.407	0.777	47.138
0.4	12	140	0.421	0.737	46.863
0.4	12	160	0.424	0.766	47.99
0.4	12	180	0.425	0.771	47.99
0.4	12	200	0.425	0.771	47.99
0.4	12	220	0.425	0.771	47.99
0.4	12	240	0.425	0.771	47.99
0.4	12	260	0.425	0.771	47.99
0.4	12	280	0.425	0.771	47.99
0.4	12	300	0.425	0.771	47.99
0.4	12	320	0.425	0.771	47.99
0.4	12	340	0.425	0.771	47.99
0.4	12	360	0.425	0.771	47.99
0.4	12	380	0.425	0.771	47.99
0.4	12	400	0.425	0.771	47.99
0.4	12	420	0.425	0.771	47.99
0.4	12	440	0.425	0.771	47.99
0.4	12	460	0.425	0.771	47.99
0.4	12	480	0.425	0.771	47.99
0.4	12	500	0.425	0.771	47.99
0.4	12	520	0.425	0.771	47.99
0.4	12	540	0.425	0.771	47.99
0.4	12	560	0.425	0.771	47.99
0.4	12	580	0.425	0.771	47.99
0.4	12	600	0.425	0.771	47.99
0.4	13	20	0.297	1.415	81.126
0.4	13	40	0.357	1.212	66.996
0.4	13	60	0.374	1.09	56.736
0.4	13	80	0.384	0.951	50.379
0.4	13	100	0.4	0.845	47.667
0.4	13	120	0.399	0.782	46.329
0.4	13	140	0.418	0.754	47.43
0.4	13	160	0.426	0.769	48.677
0.4	13	180	0.426	0.774	48.577
0.4	13	200	0.426	0.774	48.577
0.4	13	220	0.426	0.774	48.577
0.4	13	240	0.426	0.774	48.577
0.4	13	260	0.426	0.774	48.577
0.4	13	280	0.426	0.774	48.577
0.4	13	300	0.426	0.774	48.577
0.4	13	320	0.426	0.774	48.577
0.4	13	340	0.426	0.774	48.577
0.4	13	360	0.426	0.774	48.577
0.4	13	380	0.426	0.774	48.577
0.4	13	400	0.426	0.774	48.577
0.4	13	420	0.426	0.774	48.577
0.4	13	440	0.426	0.774	48.577
0.4	13	460	0.426	0.774	48.577
0.4	13	480	0.426	0.774	48.577
0.4	13	500	0.426	0.774	48.577
0.4	13	520	0.426	0.774	48.577
0.4	13	540	0.426	0.774	48.577
0.4	13	560	0.426	0.774	48.577
0.4	13	580	0.426	0.774	48.577
0.4	13	600	0.426	0.774	48.577
0.4	14	20	0.305	1.391	82.429
0.4	14	40	0.342	1.216	60.025
0.4	14	60	0.364	1.087	53.957
0.4	14	80	0.377	0.947	50.444
0.4	14	100	0.385	0.841	46.832
0.4	14	120	0.403	0.779	46.628
0.4	14	140	0.417	0.744	46.563
0.4	14	160	0.415	0.759	46.628
0.4	14	180	0.417	0.765	46.96
0.4	14	200	0.417	0.765	46.96
0.4	14	220	0.417	0.765	46.96
0.4	14	240	0.417	0.765	46.96
0.4	14	260	0.417	0.765	46.96
0.4	14	280	0.417	0.765	46.96
0.4	14	300	0.417	0.765	46.96
0.4	14	320	0.417	0.765	46.96
0.4	14	340	0.417	0.765	46.96
0.4	14	360	0.417	0.765	46.96
0.4	14	380	0.417	0.765	46.96
0.4	14	400	0.417	0.765	46.96
0.4	14	420	0.417	0.765	46.96
0.4	14	440	0.417	0.765	46.96
0.4	14	460	0.417	0.765	46.96
0.4	14	480	0.417	0.765	46.96
0.4	14	500	0.417	0.765	46.96
0.4	14	520	0.417	0.765	46.96
0.4	14	540	0.417	0.765	46.96
0.4	14	560	0.417	0.765	46.96
0.4	14	580	0.417	0.765	46.96
0.4	14	600	0.417	0.765	46.96
0.4	15	20	0.313	1.396	82.668
0.4	15	40	0.354	1.206	64.605
0.4	15	60	0.367	1.077	54.697
0.4	15	80	0.382	0.95	51.605
0.4	15	100	0.397	0.837	48.741
0.4	15	120	0.402	0.785	47.291
0.4	15	140	0.423	0.751	48.241
0.4	15	160	0.425	0.756	48.408
0.4	15	180	0.429	0.764	48.839
0.4	15	200	0.429	0.764	48.839
0.4	15	220	0.429	0.764	48.839
0.4	15	240	0.429	0.764	48.839
0.4	15	260	0.429	0.764	48.839
0.4	15	280	0.429	0.764	48.839
0.4	15	300	0.429	0.764	48.839
0.4	15	320	0.429	0.764	48.839
0.4	15	340	0.429	0.764	48.839
0.4	15	360	0.429	0.764	48.839
0.4	15	380	0.429	0.764	48.839
0.4	15	400	0.429	0.764	48.839
0.4	15	420	0.429	0.764	48.839
0.4	15	440	0.429	0.764	48.839
0.4	15	460	0.429	0.764	48.839
0.4	15	480	0.429	0.764	48.839
0.4	15	500	0.429	0.764	48.839
0.4	15	520	0.429	0.764	48.839
0.4	15	540	0.429	0.764	48.839
0.4	15	560	0.429	0.764	48.839
0.4	15	580	0.429	0.764	48.839
0.4	15	600	0.429	0.764	48.839
0.5	5	20	0.327	1.387	77.458
0.5	5	40	0.333	1.191	57.06
0.5	5	60	0.345	1.049	47.469
0.5	5	80	0.348	0.964	41.664
0.5	5	100	0.371	0.967	42.699
0.5	5	120	0.375	0.979	43.13
0.5	5	140	0.375	0.979	43.13
0.5	5	160	0.375	0.979	43.13
0.5	5	180	0.375	0.979	43.13
0.5	5	200	0.375	0.979	43.13
0.5	5	220	0.375	0.979	43.13
0.5	5	240	0.375	0.979	43.13
0.5	5	260	0.375	0.979	43.13
0.5	5	280	0.375	0.979	43.13
0.5	5	300	0.375	0.979	43.13
0.5	5	320	0.375	0.979	43.13
0.5	5	340	0.375	0.979	43.13
0.5	5	360	0.375	0.979	43.13
0.5	5	380	0.375	0.979	43.13
0.5	5	400	0.375	0.979	43.13
0.5	5	420	0.375	0.979	43.13
0.5	5	440	0.375	0.979	43.13
0.5	5	460	0.375	0.979	43.13
0.5	5	480	0.375	0.979	43.13
0.5	5	500	0.375	0.979	43.13
0.5	5	520	0.375	0.979	43.13
0.5	5	540	0.375	0.979	43.13
0.5	5	560	0.375	0.979	43.13
0.5	5	580	0.375	0.979	43.13
0.5	5	600	0.375	0.979	43.13
0.5	6	20	0.313	1.387	76.051
0.5	6	40	0.334	1.177	59.668
0.5	6	60	0.336	1.045	47.169
0.5	6	80	0.356	0.956	43.609
0.5	6	100	0.356	0.969	41.61
0.5	6	120	0.361	0.99	42.207
0.5	6	140	0.361	0.99	42.207
0.5	6	160	0.361	0.99	42.207
0.5	6	180	0.361	0.99	42.207
0.5	6	200	0.361	0.99	42.207
0.5	6	220	0.361	0.99	42.207
0.5	6	240	0.361	0.99	42.207
0.5	6	260	0.361	0.99	42.207
0.5	6	280	0.361	0.99	42.207
0.5	6	300	0.361	0.99	42.207
0.5	6	320	0.361	0.99	42.207
0.5	6	340	0.361	0.99	42.207
0.5	6	360	0.361	0.99	42.207
0.5	6	380	0.361	0.99	42.207
0.5	6	400	0.361	0.99	42.207
0.5	6	420	0.361	0.99	42.207
0.5	6	440	0.361	0.99	42.207
0.5	6	460	0.361	0.99	42.207
0.5	6	480	0.361	0.99	42.207
0.5	6	500	0.361	0.99	42.207
0.5	6	520	0.361	0.99	42.207
